season,week,date,away_team,home_team,elo_diff_pre_game,p_home,predicted_winner,model_probability,actual_home_score,actual_away_score,actual_winner,correct
2020,11,2020-11-22,PHI,CLE,-201.94,0.2767,PHI,0.7233,22,17,CLE,0
2020,11,2020-11-22,NE,HOU,-246.08,0.2288,NE,0.7712,27,20,HOU,0
2020,11,2020-11-22,PIT,JAX,-352.54,0.1385,PIT,0.8615,3,27,PIT,1
2020,11,2020-11-22,ATL,NO,156.07,0.7502,NO,0.7502,24,9,NO,1
2020,11,2020-11-22,CIN,WAS,-43.41,0.4879,CIN,0.5121,20,9,WAS,0
2020,11,2020-11-22,MIA,DEN,24.64,0.585,DEN,0.585,20,13,DEN,1
2020,11,2020-11-22,NYJ,LAC,176.79,0.7719,LAC,0.7719,34,28,LAC,1
2020,11,2020-11-22,GB,IND,-72.45,0.4463,GB,0.5537,34,31,IND,0
2020,11,2020-11-22,DAL,MIN,94.39,0.678,MIN,0.678,28,31,DAL,0
2020,11,2020-11-23,KC,LV,-344.72,0.1439,KC,0.8561,31,35,KC,1
2020,11,2020-11-24,LAR,TB,-90.99,0.4201,LAR,0.5799,24,27,LAR,1
2020,12,2020-11-26,HOU,DET,-68.43,0.452,HOU,0.548,25,41,HOU,1
2020,12,2020-11-26,WAS,DAL,158.89,0.7533,DAL,0.7533,16,41,WAS,0
2020,12,2020-11-29,LV,ATL,132.91,0.7244,ATL,0.7244,43,6,ATL,1
2020,12,2020-11-29,LAC,BUF,26.06,0.587,BUF,0.587,27,17,BUF,1
2020,12,2020-11-29,NYG,CIN,9.53,0.5637,CIN,0.5637,17,19,NYG,0
2020,12,2020-11-29,TEN,IND,21.16,0.5801,IND,0.5801,26,45,TEN,0
2020,12,2020-11-29,CLE,JAX,-43.9,0.4872,CLE,0.5128,25,27,CLE,1
2020,12,2020-11-29,CAR,MIN,147.65,0.7411,MIN,0.7411,28,27,MIN,1
2020,12,2020-11-29,ARI,NE,256.17,0.8424,NE,0.8424,20,17,NE,1
2020,12,2020-11-29,MIA,NYJ,-114.92,0.387,MIA,0.613,3,20,MIA,1
2020,12,2020-11-29,NO,DEN,-240.44,0.2346,NO,0.7654,3,31,NO,1
2020,12,2020-11-29,SF,LAR,85.29,0.6665,LAR,0.6665,20,23,SF,0
2020,12,2020-11-29,KC,TB,-246.42,0.2285,KC,0.7715,24,27,KC,1
2020,12,2020-11-30,CHI,GB,89.12,0.6714,GB,0.6714,41,25,GB,1
2020,12,2020-12-01,SEA,PHI,-101.34,0.4057,SEA,0.5943,17,23,SEA,1
2020,12,2020-12-02,BAL,PIT,-17.87,0.5246,PIT,0.5246,19,14,PIT,1
2020,13,2020-12-06,NO,ATL,-163.72,0.3228,NO,0.6772,16,21,NO,1
2020,13,2020-12-06,DET,CHI,100.92,0.6862,CHI,0.6862,30,34,DET,0
2020,13,2020-12-06,IND,HOU,-27.27,0.5111,HOU,0.5111,20,26,IND,0
2020,13,2020-12-06,CIN,MIA,68.17,0.6443,MIA,0.6443,19,7,MIA,1
2020,13,2020-12-06,JAX,MIN,274.91,0.8562,MIN,0.8562,27,24,MIN,1
2020,13,2020-12-06,LV,NYJ,-90.96,0.4202,LV,0.5798,28,31,LV,1
2020,13,2020-12-06,CLE,TEN,161.17,0.7557,TEN,0.7557,35,41,CLE,0
2020,13,2020-12-06,LAR,ARI,-151.87,0.3379,LAR,0.6621,28,38,LAR,1
2020,13,2020-12-06,NYG,SEA,289.57,0.8663,SEA,0.8663,12,17,NYG,0
2020,13,2020-12-06,PHI,GB,60.27,0.6338,GB,0.6338,30,16,GB,1
2020,13,2020-12-06,NE,LAC,-219.59,0.2568,NE,0.7432,0,45,NE,1
2020,13,2020-12-07,DEN,KC,298.0,0.8718,KC,0.8718,22,16,KC,1
2020,13,2020-12-07,WAS,PIT,313.49,0.8814,PIT,0.8814,17,23,WAS,0
2020,13,2020-12-08,BUF,SF,-1.67,0.5478,SF,0.5478,24,34,BUF,0
2020,13,2020-12-09,DAL,BAL,209.28,0.8032,BAL,0.8032,34,17,BAL,1
2020,14,2020-12-11,NE,LAR,-113.95,0.3883,NE,0.6117,24,3,LAR,0
2020,14,2020-12-13,DEN,CAR,-11.23,0.5342,CAR,0.5342,27,32,DEN,0
2020,14,2020-12-13,HOU,CHI,7.76,0.5612,CHI,0.5612,36,7,CHI,1
2020,14,2020-12-13,DAL,CIN,-120.97,0.3787,DAL,0.6213,7,30,DAL,1
2020,14,2020-12-13,TEN,JAX,-205.61,0.2725,TEN,0.7275,10,31,TEN,1
2020,14,2020-12-13,KC,MIA,-310.85,0.1697,KC,0.8303,27,33,KC,1
2020,14,2020-12-13,ARI,NYG,-60.73,0.463,ARI,0.537,7,26,ARI,1
2020,14,2020-12-13,MIN,TB,-92.6,0.4179,MIN,0.5821,26,14,TB,0
2020,14,2020-12-13,IND,LV,-131.65,0.3644,IND,0.6356,27,44,IND,1
2020,14,2020-12-13,NYJ,SEA,353.44,0.9034,SEA,0.9034,40,3,SEA,1
2020,14,2020-12-13,GB,DET,-207.77,0.27,GB,0.73,24,31,GB,1
2020,14,2020-12-13,ATL,LAC,-72.43,0.4463,ATL,0.5537,20,17,LAC,0
2020,14,2020-12-13,NO,PHI,-179.88,0.3028,NO,0.6972,24,21,PHI,0
2020,14,2020-12-13,WAS,SF,126.98,0.7176,SF,0.7176,15,23,WAS,0
2020,14,2020-12-14,PIT,BUF,-141.36,0.3515,PIT,0.6485,26,15,BUF,0
2020,14,2020-12-15,BAL,CLE,-318.18,0.1638,BAL,0.8362,42,47,BAL,1
2020,15,2020-12-18,LAC,LV,-92.56,0.4179,LAC,0.5821,27,30,LAC,1
2020,15,2020-12-19,BUF,DEN,-90.97,0.4201,BUF,0.5799,19,48,BUF,1
2020,15,2020-12-20,CAR,GB,183.38,0.7785,GB,0.7785,24,16,GB,1
2020,15,2020-12-20,TB,ATL,23.19,0.583,ATL,0.583,27,31,TB,0
2020,15,2020-12-20,JAX,BAL,392.83,0.9215,BAL,0.9215,40,14,BAL,1
2020,15,2020-12-20,SF,DAL,-9.25,0.537,DAL,0.537,41,33,DAL,1
2020,15,2020-12-20,HOU,IND,71.0,0.648,IND,0.648,27,20,IND,1
2020,15,2020-12-20,NE,MIA,-256.87,0.218,NE,0.782,22,12,MIA,0
2020,15,2020-12-20,CHI,MIN,72.04,0.6494,MIN,0.6494,27,33,CHI,0
2020,15,2020-12-20,DET,TEN,128.6,0.7195,TEN,0.7195,46,25,TEN,1
2020,15,2020-12-20,SEA,WAS,-253.18,0.2217,SEA,0.7783,15,20,SEA,1
2020,15,2020-12-20,PHI,ARI,-89.8,0.4218,PHI,0.5782,33,26,ARI,0
2020,15,2020-12-20,NYJ,LAR,331.91,0.8921,LAR,0.8921,20,23,NYJ,0
2020,15,2020-12-20,KC,NO,-47.38,0.4822,KC,0.5178,29,32,KC,1
2020,15,2020-12-21,CLE,NYG,-15.86,0.5275,NYG,0.5275,6,20,CLE,0
2020,15,2020-12-22,PIT,CIN,-319.39,0.1629,PIT,0.8371,27,17,CIN,0
2020,16,2020-12-25,MIN,NO,131.39,0.7227,NO,0.7227,52,33,NO,1
2020,16,2020-12-26,TB,DET,-128.16,0.3691,TB,0.6309,7,47,TB,1
2020,16,2020-12-26,SF,ARI,-32.08,0.5042,ARI,0.5042,12,20,SF,0
2020,16,2020-12-27,MIA,LV,-74.44,0.4435,MIA,0.5565,25,26,MIA,1
2020,16,2020-12-27,NYG,BAL,353.47,0.9035,BAL,0.9035,27,13,BAL,1
2020,16,2020-12-27,CIN,HOU,98.79,0.6836,HOU,0.6836,31,37,CIN,0
2020,16,2020-12-27,CHI,JAX,-212.18,0.265,CHI,0.735,17,41,CHI,1
2020,16,2020-12-27,ATL,KC,230.75,0.822,KC,0.822,17,14,KC,1
2020,16,2020-12-27,CLE,NYJ,-94.15,0.4157,CLE,0.5843,23,16,NYJ,0
2020,16,2020-12-27,IND,PIT,110.37,0.6978,PIT,0.6978,28,24,PIT,1
2020,16,2020-12-27,DEN,LAC,38.75,0.6046,LAC,0.6046,19,16,LAC,1
2020,16,2020-12-27,CAR,WAS,-34.71,0.5004,WAS,0.5004,13,20,CAR,0
2020,16,2020-12-27,PHI,DAL,-31.85,0.5045,DAL,0.5045,37,17,DAL,1
2020,16,2020-12-27,LAR,SEA,39.41,0.6055,SEA,0.6055,20,9,SEA,1
2020,16,2020-12-28,TEN,GB,82.17,0.6625,GB,0.6625,40,14,GB,1
2020,16,2020-12-29,BUF,NE,115.71,0.7042,NE,0.7042,9,38,BUF,0
2020,17,2021-01-03,MIA,BUF,136.93,0.729,BUF,0.729,56,26,BUF,1
2020,17,2021-01-03,BAL,CIN,-335.08,0.1509,BAL,0.8491,3,38,BAL,1
2020,17,2021-01-03,PIT,CLE,-272.04,0.2035,PIT,0.7965,24,22,CLE,0
2020,17,2021-01-03,MIN,DET,-189.38,0.2914,MIN,0.7086,35,37,MIN,1
2020,17,2021-01-03,NYJ,NE,349.16,0.9013,NE,0.9013,28,14,NE,1
2020,17,2021-01-03,DAL,NYG,-169.49,0.3156,DAL,0.6844,23,19,NYG,0
2020,17,2021-01-03,ATL,TB,11.1,0.566,TB,0.566,44,27,TB,1
2020,17,2021-01-03,NO,CAR,-271.91,0.2036,NO,0.7964,7,33,NO,1
2020,17,2021-01-03,GB,CHI,-106.09,0.3991,GB,0.6009,16,35,GB,1
2020,17,2021-01-03,LV,DEN,62.05,0.6361,DEN,0.6361,31,32,LV,0
2020,17,2021-01-03,TEN,HOU,-76.46,0.4406,TEN,0.5594,38,41,TEN,1
2020,17,2021-01-03,JAX,IND,240.64,0.8302,IND,0.8302,28,14,IND,1
2020,17,2021-01-03,LAC,KC,277.11,0.8577,KC,0.8577,21,38,LAC,0
2020,17,2021-01-03,ARI,LAR,153.76,0.7477,LAR,0.7477,18,7,LAR,1
2020,17,2021-01-03,SEA,SF,-159.23,0.3285,SEA,0.6715,23,26,SEA,1
2020,17,2021-01-04,WAS,PHI,129.64,0.7207,PHI,0.7207,14,20,WAS,0
2021,1,2021-09-10,DAL,TB,42.4,0.6096,TB,0.6096,31,29,TB,1
2021,1,2021-09-12,PHI,ATL,9.33,0.5635,ATL,0.5635,6,32,PHI,0
2021,1,2021-09-12,PIT,BUF,-43.45,0.4878,PIT,0.5122,16,23,PIT,1
2021,1,2021-09-12,NYJ,CAR,126.34,0.7168,CAR,0.7168,19,14,CAR,1
2021,1,2021-09-12,MIN,CIN,-202.19,0.2764,MIN,0.7236,27,24,CIN,0
2021,1,2021-09-12,SF,DET,-127.84,0.3695,SF,0.6305,33,41,SF,1
2021,1,2021-09-12,JAX,HOU,151.41,0.7452,HOU,0.7452,37,21,HOU,1
2021,1,2021-09-12,SEA,IND,-124.27,0.3743,SEA,0.6257,16,28,SEA,1
2021,1,2021-09-12,ARI,TEN,83.07,0.6637,TEN,0.6637,13,38,ARI,0
2021,1,2021-09-12,LAC,WAS,-108.57,0.3957,LAC,0.6043,16,20,LAC,1
2021,1,2021-09-12,CLE,KC,353.06,0.9033,KC,0.9033,33,29,KC,1
2021,1,2021-09-12,MIA,NE,211.37,0.8051,NE,0.8051,16,17,MIA,0
2021,1,2021-09-12,GB,NO,72.75,0.6503,NO,0.6503,38,3,NO,1
2021,1,2021-09-12,DEN,NYG,-77.94,0.4385,DEN,0.5615,13,27,DEN,1
2021,1,2021-09-13,CHI,LAR,96.63,0.6809,LAR,0.6809,34,14,LAR,1
2021,1,2021-09-14,BAL,LV,-329.97,0.1547,BAL,0.8453,33,27,LV,0
2021,2,2021-09-17,NYG,WAS,47.53,0.6166,WAS,0.6166,30,29,WAS,1
2021,2,2021-09-19,NO,CAR,-297.64,0.1807,NO,0.8193,26,7,CAR,0
2021,2,2021-09-19,CIN,CHI,133.99,0.7257,CHI,0.7257,20,17,CHI,1
2021,2,2021-09-19,HOU,CLE,-62.71,0.4602,HOU,0.5398,31,21,CLE,0
2021,2,2021-09-19,LAR,IND,-87.53,0.425,LAR,0.575,24,27,LAR,1
2021,2,2021-09-19,DEN,JAX,-157.2,0.3311,DEN,0.6689,13,23,DEN,1
2021,2,2021-09-19,BUF,MIA,-144.18,0.3479,BUF,0.6521,0,35,BUF,1
2021,2,2021-09-19,NE,NYJ,-351.14,0.1395,NE,0.8605,6,25,NE,1
2021,2,2021-09-19,SF,PHI,22.46,0.5819,PHI,0.5819,11,17,SF,0
2021,2,2021-09-19,LV,PIT,264.99,0.849,PIT,0.849,17,26,LV,0
2021,2,2021-09-19,MIN,ARI,-87.99,0.4243,MIN,0.5757,34,33,ARI,0
2021,2,2021-09-19,ATL,TB,60.64,0.6343,TB,0.6343,48,25,TB,1
2021,2,2021-09-19,DAL,LAC,4.34,0.5564,LAC,0.5564,17,20,DAL,0
2021,2,2021-09-19,TEN,SEA,166.05,0.7608,SEA,0.7608,30,33,TEN,0
2021,2,2021-09-20,KC,BAL,-42.92,0.4886,KC,0.5114,36,35,BAL,0
2021,2,2021-09-21,DET,GB,263.24,0.8477,GB,0.8477,35,17,GB,1
2021,3,2021-09-24,CAR,HOU,-16.67,0.5264,HOU,0.5264,9,24,CAR,0
2021,3,2021-09-26,WAS,BUF,217.37,0.8104,BUF,0.8104,43,21,BUF,1
2021,3,2021-09-26,CHI,CLE,-108.46,0.3958,CHI,0.6042,26,6,CLE,0
2021,3,2021-09-26,BAL,DET,-342.72,0.1454,BAL,0.8546,17,19,BAL,1
2021,3,2021-09-26,ARI,JAX,-194.55,0.2853,ARI,0.7147,19,31,ARI,1
2021,3,2021-09-26,LAC,KC,235.03,0.8255,KC,0.8255,24,30,LAC,0
2021,3,2021-09-26,NO,NE,-54.98,0.4713,NO,0.5287,13,28,NO,1
2021,3,2021-09-26,ATL,NYG,-140.7,0.3524,ATL,0.6476,14,17,ATL,1
2021,3,2021-09-26,CIN,PIT,274.83,0.8561,PIT,0.8561,10,24,CIN,0
2021,3,2021-09-26,IND,TEN,-13.63,0.5307,TEN,0.5307,25,16,TEN,1
2021,3,2021-09-26,NYJ,DEN,152.19,0.746,DEN,0.746,26,0,DEN,1
2021,3,2021-09-26,MIA,LV,-32.07,0.5042,LV,0.5042,31,28,LV,1
2021,3,2021-09-26,TB,LAR,57.56,0.6301,LAR,0.6301,34,24,LAR,1
2021,3,2021-09-26,SEA,MIN,-111.76,0.3913,SEA,0.6087,30,17,MIN,0
2021,3,2021-09-27,GB,SF,-118.05,0.3827,GB,0.6173,28,30,GB,1
2021,3,2021-09-28,PHI,DAL,-7.81,0.539,DAL,0.539,41,21,DAL,1
2021,4,2021-10-01,JAX,CIN,110.99,0.6986,CIN,0.6986,24,21,CIN,1
2021,4,2021-10-03,WAS,ATL,96.51,0.6807,ATL,0.6807,30,34,WAS,0
2021,4,2021-10-03,HOU,BUF,191.83,0.7868,BUF,0.7868,40,0,BUF,1
2021,4,2021-10-03,DET,CHI,128.46,0.7193,CHI,0.7193,24,14,CHI,1
2021,4,2021-10-03,CAR,DAL,55.91,0.6279,DAL,0.6279,36,28,DAL,1
2021,4,2021-10-03,IND,MIA,-88.14,0.4241,IND,0.5759,17,27,IND,1
2021,4,2021-10-03,CLE,MIN,150.58,0.7443,MIN,0.7443,7,14,CLE,0
2021,4,2021-10-03,NYG,NO,386.01,0.9186,NO,0.9186,21,27,NYG,0
2021,4,2021-10-03,TEN,NYJ,-234.15,0.2411,TEN,0.7589,27,24,NYJ,0
2021,4,2021-10-03,KC,PHI,-223.77,0.2523,KC,0.7477,30,42,KC,1
2021,4,2021-10-03,ARI,LAR,150.97,0.7447,LAR,0.7447,20,37,ARI,0
2021,4,2021-10-03,SEA,SF,-141.27,0.3517,SEA,0.6483,21,28,SEA,1
2021,4,2021-10-03,BAL,DEN,-246.25,0.2286,BAL,0.7714,7,23,BAL,1
2021,4,2021-10-03,PIT,GB,10.39,0.565,GB,0.565,27,17,GB,1
2021,4,2021-10-04,TB,NE,83.66,0.6644,NE,0.6644,17,19,TB,0
2021,4,2021-10-05,LV,LAC,104.24,0.6903,LAC,0.6903,28,14,LAC,1
2021,5,2021-10-08,LAR,SEA,44.35,0.6123,SEA,0.6123,17,26,LAR,0
2021,5,2021-10-10,NYJ,ATL,181.21,0.7764,ATL,0.7764,27,20,ATL,1
2021,5,2021-10-10,PHI,CAR,-35.36,0.4995,PHI,0.5005,18,21,PHI,1
2021,5,2021-10-10,GB,CIN,-255.62,0.2193,GB,0.7807,22,25,GB,1
2021,5,2021-10-10,NE,HOU,-221.88,0.2543,NE,0.7457,22,25,NE,1
2021,5,2021-10-10,TEN,JAX,-244.55,0.2304,TEN,0.7696,19,37,TEN,1
2021,5,2021-10-10,DET,MIN,202.21,0.7967,MIN,0.7967,19,17,MIN,1
2021,5,2021-10-10,DEN,PIT,163.0,0.7576,PIT,0.7576,27,19,PIT,1
2021,5,2021-10-10,MIA,TB,143.37,0.7363,TB,0.7363,45,17,TB,1
2021,5,2021-10-10,NO,WAS,-316.13,0.1654,NO,0.8346,22,33,NO,1
2021,5,2021-10-10,CLE,LAC,92.9,0.6762,LAC,0.6762,47,42,LAC,1
2021,5,2021-10-10,CHI,LV,-90.99,0.4201,CHI,0.5799,9,20,CHI,1
2021,5,2021-10-10,SF,ARI,-5.17,0.5428,ARI,0.5428,17,10,ARI,1
2021,5,2021-10-10,NYG,DAL,184.24,0.7794,DAL,0.7794,44,20,DAL,1
2021,5,2021-10-11,BUF,KC,106.06,0.6925,KC,0.6925,20,38,BUF,0
2021,5,2021-10-12,IND,BAL,183.1,0.7783,BAL,0.7783,31,25,BAL,1
2021,6,2021-10-15,TB,PHI,-70.55,0.449,TB,0.551,22,28,TB,1
2021,6,2021-10-17,MIA,JAX,-147.36,0.3437,MIA,0.6563,23,20,JAX,0
2021,6,2021-10-17,LAC,BAL,188.06,0.7831,BAL,0.7831,34,6,BAL,1
2021,6,2021-10-17,MIN,CAR,-100.47,0.4069,MIN,0.5931,28,34,MIN,1
2021,6,2021-10-17,GB,CHI,-143.66,0.3485,GB,0.6515,14,24,GB,1
2021,6,2021-10-17,CIN,DET,-33.14,0.5027,DET,0.5027,11,34,CIN,0
2021,6,2021-10-17,HOU,IND,111.16,0.6988,IND,0.6988,31,3,IND,1
2021,6,2021-10-17,LAR,NYG,-282.82,0.1936,LAR,0.8064,11,38,LAR,1
2021,6,2021-10-17,KC,WAS,-320.46,0.162,KC,0.838,13,31,KC,1
2021,6,2021-10-17,ARI,CLE,-83.08,0.4312,ARI,0.5688,14,37,ARI,1
2021,6,2021-10-17,LV,DEN,55.67,0.6276,DEN,0.6276,24,34,LV,0
2021,6,2021-10-17,DAL,NE,100.8,0.6861,NE,0.6861,29,35,DAL,0
2021,6,2021-10-18,SEA,PIT,-25.84,0.5132,PIT,0.5132,23,20,PIT,1
2021,6,2021-10-19,BUF,TEN,-124.1,0.3745,BUF,0.6255,34,31,TEN,0
2021,7,2021-10-22,DEN,CLE,-28.13,0.5099,CLE,0.5099,17,14,CLE,1
2021,7,2021-10-24,CIN,BAL,316.57,0.8833,BAL,0.8833,17,41,CIN,0
2021,7,2021-10-24,WAS,GB,263.06,0.8476,GB,0.8476,24,10,GB,1
2021,7,2021-10-24,ATL,MIA,-74.84,0.4429,ATL,0.5571,28,30,ATL,1
2021,7,2021-10-24,NYJ,NE,337.32,0.895,NE,0.895,54,13,NE,1
2021,7,2021-10-24,CAR,NYG,-117.7,0.3832,CAR,0.6168,25,3,NYG,0
2021,7,2021-10-24,KC,TEN,-189.74,0.291,KC,0.709,27,3,TEN,0
2021,7,2021-10-24,DET,LAR,295.41,0.8701,LAR,0.8701,28,19,LAR,1
2021,7,2021-10-24,PHI,LV,-92.11,0.4185,PHI,0.5815,33,22,LV,0
2021,7,2021-10-24,HOU,ARI,120.17,0.7096,ARI,0.7096,31,5,ARI,1
2021,7,2021-10-24,CHI,TB,86.26,0.6677,TB,0.6677,38,3,TB,1
2021,7,2021-10-25,IND,SF,-38.29,0.4953,IND,0.5047,18,30,IND,1
2021,7,2021-10-26,NO,SEA,-75.36,0.4422,NO,0.5578,10,13,NO,1
2021,8,2021-10-29,GB,ARI,-123.52,0.3753,GB,0.6247,21,24,GB,1
2021,8,2021-10-31,CAR,ATL,53.0,0.624,ATL,0.624,13,19,CAR,0
2021,8,2021-10-31,MIA,BUF,237.66,0.8277,BUF,0.8277,26,11,BUF,1
2021,8,2021-10-31,SF,CHI,-4.9,0.5432,CHI,0.5432,22,33,SF,0
2021,8,2021-10-31,PIT,CLE,-210.83,0.2666,PIT,0.7334,10,15,PIT,1
2021,8,2021-10-31,PHI,DET,-152.71,0.3368,PHI,0.6632,6,44,PHI,1
2021,8,2021-10-31,LAR,HOU,-240.59,0.2344,LAR,0.7656,22,38,LAR,1
2021,8,2021-10-31,TEN,IND,-4.81,0.5433,IND,0.5433,31,34,TEN,0
2021,8,2021-10-31,CIN,NYJ,-141.38,0.3515,CIN,0.6485,34,31,NYJ,0
2021,8,2021-10-31,NE,LAC,-117.33,0.3837,NE,0.6163,24,27,NE,1
2021,8,2021-10-31,JAX,SEA,363.55,0.9084,SEA,0.9084,31,7,SEA,1
2021,8,2021-10-31,WAS,DEN,45.28,0.6135,DEN,0.6135,17,10,DEN,1
2021,8,2021-10-31,TB,NO,123.71,0.7137,NO,0.7137,36,27,NO,1
2021,8,2021-11-01,DAL,MIN,15.8,0.5726,MIN,0.5726,16,20,DAL,0
2021,8,2021-11-02,NYG,KC,339.9,0.8964,KC,0.8964,20,17,KC,1
2021,9,2021-11-05,NYJ,IND,245.78,0.8343,IND,0.8343,45,30,IND,1
2021,9,2021-11-07,MIN,BAL,137.64,0.7298,BAL,0.7298,34,31,BAL,1
2021,9,2021-11-07,NE,CAR,-198.01,0.2812,NE,0.7188,6,24,NE,1
2021,9,2021-11-07,CLE,CIN,12.16,0.5675,CIN,0.5675,16,41,CLE,0
2021,9,2021-11-07,DEN,DAL,117.91,0.7069,DAL,0.7069,16,30,DEN,0
2021,9,2021-11-07,BUF,JAX,-373.8,0.1245,BUF,0.8755,9,6,JAX,0
2021,9,2021-11-07,HOU,MIA,11.84,0.567,MIA,0.567,17,9,MIA,1
2021,9,2021-11-07,ATL,NO,249.57,0.8373,NO,0.8373,25,27,ATL,0
2021,9,2021-11-07,LV,NYG,-64.23,0.458,LV,0.542,23,16,NYG,0
2021,9,2021-11-07,LAC,PHI,-11.87,0.5332,PHI,0.5332,24,27,LAC,0
2021,9,2021-11-07,GB,KC,35.74,0.6004,KC,0.6004,13,7,KC,1
2021,9,2021-11-07,ARI,SF,-30.95,0.5058,SF,0.5058,17,31,ARI,0
2021,9,2021-11-08,TEN,LAR,80.22,0.66,LAR,0.66,16,28,TEN,0
2021,9,2021-11-09,CHI,PIT,159.42,0.7538,PIT,0.7538,29,27,PIT,1
2021,10,2021-11-12,BAL,MIA,-292.39,0.1852,BAL,0.8148,22,10,MIA,0
2021,10,2021-11-14,ATL,DAL,57.07,0.6295,DAL,0.6295,43,3,DAL,1
2021,10,2021-11-14,JAX,IND,267.64,0.851,IND,0.851,23,17,IND,1
2021,10,2021-11-14,CLE,NE,214.33,0.8077,NE,0.8077,45,7,NE,1
2021,10,2021-11-14,BUF,NYJ,-343.82,0.1446,BUF,0.8554,17,45,BUF,1
2021,10,2021-11-14,DET,PIT,313.73,0.8816,PIT,0.8816,16,16,TIE,0
2021,10,2021-11-14,NO,TEN,-146.99,0.3442,NO,0.6558,23,21,TEN,0
2021,10,2021-11-14,TB,WAS,-211.51,0.2658,TB,0.7342,29,19,WAS,0
2021,10,2021-11-14,CAR,ARI,108.05,0.695,ARI,0.695,10,34,CAR,0
2021,10,2021-11-14,MIN,LAC,-35.57,0.4992,MIN,0.5008,20,27,MIN,1
2021,10,2021-11-14,PHI,DEN,-41.78,0.4902,PHI,0.5098,13,30,PHI,1
2021,10,2021-11-14,SEA,GB,15.76,0.5725,GB,0.5725,17,0,GB,1
2021,10,2021-11-15,KC,LV,-292.22,0.1853,KC,0.8147,14,41,KC,1
2021,10,2021-11-16,LAR,SF,-139.48,0.354,LAR,0.646,31,10,SF,0
2021,11,2021-11-19,NE,ATL,-191.02,0.2894,NE,0.7106,0,25,NE,1
2021,11,2021-11-21,IND,BUF,93.72,0.6772,BUF,0.6772,15,41,IND,0
2021,11,2021-11-21,WAS,CAR,62.86,0.6372,CAR,0.6372,21,27,WAS,0
2021,11,2021-11-21,BAL,CHI,-215.06,0.2618,BAL,0.7382,13,16,BAL,1
2021,11,2021-11-21,DET,CLE,106.89,0.6936,CLE,0.6936,13,10,CLE,1
2021,11,2021-11-21,SF,JAX,-229.42,0.2462,SF,0.7538,10,30,SF,1
2021,11,2021-11-21,GB,MIN,-102.58,0.404,GB,0.596,34,31,MIN,0
2021,11,2021-11-21,MIA,NYJ,-134.37,0.3608,MIA,0.6392,17,24,MIA,1
2021,11,2021-11-21,NO,PHI,-202.93,0.2755,NO,0.7245,40,29,PHI,0
2021,11,2021-11-21,HOU,TEN,199.15,0.7938,TEN,0.7938,13,22,HOU,0
2021,11,2021-11-21,CIN,LV,0.51,0.5509,LV,0.5509,13,32,CIN,0
2021,11,2021-11-21,DAL,KC,149.39,0.743,KC,0.743,19,9,KC,1
2021,11,2021-11-21,ARI,SEA,107.97,0.6949,SEA,0.6949,13,23,ARI,0
2021,11,2021-11-22,PIT,LAC,-119.67,0.3805,PIT,0.6195,41,37,LAC,0
2021,11,2021-11-23,NYG,TB,215.76,0.809,TB,0.809,30,10,TB,1
2021,12,2021-11-25,CHI,DET,-150.71,0.3394,CHI,0.6606,14,16,CHI,1
2021,12,2021-11-25,LV,DAL,167.57,0.7624,DAL,0.7624,33,36,LV,0
2021,12,2021-11-26,BUF,NO,82.84,0.6634,NO,0.6634,6,31,BUF,0
2021,12,2021-11-28,PIT,CIN,-204.0,0.2743,PIT,0.7257,41,10,CIN,0
2021,12,2021-11-28,NYJ,HOU,110.29,0.6977,HOU,0.6977,14,21,NYJ,0
2021,12,2021-11-28,TB,IND,-12.86,0.5318,IND,0.5318,31,38,TB,0
2021,12,2021-11-28,ATL,JAX,-185.66,0.2958,ATL,0.7042,14,21,ATL,1
2021,12,2021-11-28,CAR,MIA,-20.54,0.5208,MIA,0.5208,33,10,MIA,1
2021,12,2021-11-28,TEN,NE,100.03,0.6851,NE,0.6851,36,13,NE,1
2021,12,2021-11-28,PHI,NYG,-166.65,0.3191,PHI,0.6809,13,7,NYG,0
2021,12,2021-11-28,LAC,DEN,-78.59,0.4376,LAC,0.5624,28,13,DEN,0
2021,12,2021-11-28,LAR,GB,55.87,0.6279,GB,0.6279,36,28,GB,1
2021,12,2021-11-28,MIN,SF,-58.02,0.4669,MIN,0.5331,34,26,SF,0
2021,12,2021-11-29,CLE,BAL,257.85,0.8437,BAL,0.8437,16,10,BAL,1
2021,12,2021-11-30,SEA,WAS,-210.34,0.2671,SEA,0.7329,17,15,WAS,0
2021,13,2021-12-03,DAL,NO,129.52,0.7205,NO,0.7205,17,27,DAL,0
2021,13,2021-12-05,TB,ATL,-134.1,0.3611,TB,0.6389,17,30,TB,1
2021,13,2021-12-05,ARI,CHI,-63.51,0.4591,ARI,0.5409,22,33,ARI,1
2021,13,2021-12-05,LAC,CIN,-55.74,0.4702,LAC,0.5298,22,41,LAC,1
2021,13,2021-12-05,MIN,DET,-249.32,0.2255,MIN,0.7745,29,27,DET,0
2021,13,2021-12-05,IND,HOU,-181.01,0.3014,IND,0.6986,0,31,IND,1
2021,13,2021-12-05,NYG,MIA,76.95,0.6558,MIA,0.6558,20,9,MIA,1
2021,13,2021-12-05,PHI,NYJ,-222.87,0.2532,PHI,0.7468,18,33,PHI,1
2021,13,2021-12-05,JAX,LAR,333.61,0.893,LAR,0.893,37,7,LAR,1
